:START_ID(Movie)|:END_ID(Keyword)|:TYPE
45317|lowell massachusetts|HAS_KEYWORD
45317|blue collar worker|HAS_KEYWORD
45317|church bells|HAS_KEYWORD
45317|documentary filmmaking|HAS_KEYWORD
45317|boxer shorts|HAS_KEYWORD
45317|jumping rope|HAS_KEYWORD
45317|shadow boxing|HAS_KEYWORD
45317|duringcreditsstinger|HAS_KEYWORD
12094|wound|HAS_KEYWORD
12094|disgust|HAS_KEYWORD
12094|pain|HAS_KEYWORD
12094|stunts|HAS_KEYWORD
12094|stuntman|HAS_KEYWORD
12094|stupidity|HAS_KEYWORD
12094|bulle|HAS_KEYWORD
12094|shocking|HAS_KEYWORD
10377|prison|HAS_KEYWORD
10377|southern usa|HAS_KEYWORD
10377|suspicion|HAS_KEYWORD
10377|cousin|HAS_KEYWORD
10377|court|HAS_KEYWORD
10377|lawyer|HAS_KEYWORD
10377|wrongful arrest|HAS_KEYWORD
249164|coma|HAS_KEYWORD
249164|musician|HAS_KEYWORD
249164|teenage girl|HAS_KEYWORD
249164|car accident|HAS_KEYWORD
249164|teenager|HAS_KEYWORD
249164|out of body experience|HAS_KEYWORD
249164|teen drama|HAS_KEYWORD
249164|based on young adult novel|HAS_KEYWORD
9942|baseball|HAS_KEYWORD
9942|sport|HAS_KEYWORD
9942|sabotage|HAS_KEYWORD
9942|sombrero|HAS_KEYWORD
9942|baseball field|HAS_KEYWORD
9942|hard hat|HAS_KEYWORD
9942|professional sports|HAS_KEYWORD
9942|comic strip|HAS_KEYWORD
9942|hot dog|HAS_KEYWORD
9942|short sighted|HAS_KEYWORD
9942|voodoo ritual|HAS_KEYWORD
9942|the big game|HAS_KEYWORD
10748|solidarity|HAS_KEYWORD
10748|snake|HAS_KEYWORD
10748|exhibit|HAS_KEYWORD
10748|musical|HAS_KEYWORD
10748|shenanigan|HAS_KEYWORD
10748|chaos|HAS_KEYWORD
10748|receiving of stolen goods|HAS_KEYWORD
10748|girls' boarding school|HAS_KEYWORD
10748|quiz show|HAS_KEYWORD
10748|unorthodox|HAS_KEYWORD
10748|debt|HAS_KEYWORD
10748|principal|HAS_KEYWORD
10748|anarchy|HAS_KEYWORD
10748|group of friends|HAS_KEYWORD
10748|duringcreditsstinger|HAS_KEYWORD
10748|distillery|HAS_KEYWORD
1817|terrorist|HAS_KEYWORD
1817|phone booth|HAS_KEYWORD
1817|psychopath|HAS_KEYWORD
10229|based on novel|HAS_KEYWORD
10229|theatre group|HAS_KEYWORD
10229|north carolina|HAS_KEYWORD
10229|theatre milieu|HAS_KEYWORD
10229|high school|HAS_KEYWORD
10229|cancer|HAS_KEYWORD
10229|coming of age|HAS_KEYWORD
10229|tragic love|HAS_KEYWORD
10229|teenager|HAS_KEYWORD
10229|star crossed lovers|HAS_KEYWORD
687|prison|HAS_KEYWORD
687|rape|HAS_KEYWORD
687|socially deprived family|HAS_KEYWORD
687|penalty|HAS_KEYWORD
687|death penalty|HAS_KEYWORD
687|despair|HAS_KEYWORD
687|death row|HAS_KEYWORD
687|begnadigung|HAS_KEYWORD
687|therapist|HAS_KEYWORD
687|self-discovery|HAS_KEYWORD
687|prison cell|HAS_KEYWORD
687|court case|HAS_KEYWORD
687|death sentence|HAS_KEYWORD
687|doomed man|HAS_KEYWORD
687|sentence|HAS_KEYWORD
687|lethal injection|HAS_KEYWORD
687|forgiveness|HAS_KEYWORD
687|charity|HAS_KEYWORD
687|mercy petition|HAS_KEYWORD
687|rage and hate|HAS_KEYWORD
687|unsociability|HAS_KEYWORD
687|right and justice|HAS_KEYWORD
687|court|HAS_KEYWORD
687|electric chair|HAS_KEYWORD
687|cowardliness|HAS_KEYWORD
796|upper class|HAS_KEYWORD
796|sexual obsession|HAS_KEYWORD
796|sex|HAS_KEYWORD
796|bet|HAS_KEYWORD
796|sadistic|HAS_KEYWORD
796|drug abuse|HAS_KEYWORD
796|brother sister relationship|HAS_KEYWORD
796|cynic|HAS_KEYWORD
796|cocaine|HAS_KEYWORD
796|virgin|HAS_KEYWORD
796|manipulation|HAS_KEYWORD
796|seduction|HAS_KEYWORD
796|love letter|HAS_KEYWORD
796|private school|HAS_KEYWORD
796|innocence|HAS_KEYWORD
796|addiction|HAS_KEYWORD
796|love|HAS_KEYWORD
796|psychotherapy|HAS_KEYWORD
22804|aftercreditsstinger|HAS_KEYWORD
10156|moses|HAS_KEYWORD
10156|roman empire|HAS_KEYWORD
10156|musical|HAS_KEYWORD
10156|stone age|HAS_KEYWORD
10156|music|HAS_KEYWORD
10156|julius caesar|HAS_KEYWORD
12837|woman director|HAS_KEYWORD
31909|space invasion|HAS_KEYWORD
31909|remake|HAS_KEYWORD
31909|alien invasion|HAS_KEYWORD
167073|love triangle|HAS_KEYWORD
167073|based on novel|HAS_KEYWORD
167073|homesickness|HAS_KEYWORD
167073|vororte|HAS_KEYWORD
167073|ship|HAS_KEYWORD
167073|community|HAS_KEYWORD
167073|marriage|HAS_KEYWORD
167073|working class|HAS_KEYWORD
167073|boarding house|HAS_KEYWORD
167073|ireland|HAS_KEYWORD
167073|brooklyn new york city|HAS_KEYWORD
167073|journey|HAS_KEYWORD
167073|dual life|HAS_KEYWORD
167073|irish immigrant|HAS_KEYWORD
167073|1950s|HAS_KEYWORD
3175|palace|HAS_KEYWORD
3175|british army|HAS_KEYWORD
3175|fencing|HAS_KEYWORD
3175|epic|HAS_KEYWORD
3175|debt|HAS_KEYWORD
3175|ireland|HAS_KEYWORD
3175|british soldier|HAS_KEYWORD
3175|seven years war|HAS_KEYWORD
3175|nobility|HAS_KEYWORD
3175|prussia|HAS_KEYWORD
14369|manager|HAS_KEYWORD
14369|alcohol|HAS_KEYWORD
14369|races|HAS_KEYWORD
14369|mountains|HAS_KEYWORD
14369|gondola|HAS_KEYWORD
14369|snowboarding|HAS_KEYWORD
14369|airplane|HAS_KEYWORD
14369|father|HAS_KEYWORD
14369|sport|HAS_KEYWORD
14369|prank|HAS_KEYWORD
14369|alaska|HAS_KEYWORD
14369|male female relationship|HAS_KEYWORD
14369|drug humor|HAS_KEYWORD
14369|hot tub|HAS_KEYWORD
14369|ski resort|HAS_KEYWORD
16888|female nudity|HAS_KEYWORD
16888|tattoo|HAS_KEYWORD
16888|radio|HAS_KEYWORD
16888|cheat on husband|HAS_KEYWORD
16888|eating contest|HAS_KEYWORD
121826|musician|HAS_KEYWORD
121826|concert|HAS_KEYWORD
121826|retired|HAS_KEYWORD
10646|compulsive gambling|HAS_KEYWORD
10646|roulette|HAS_KEYWORD
10646|stag night|HAS_KEYWORD
10646|group of friends|HAS_KEYWORD
12149|angel|HAS_KEYWORD
12149|sheriff|HAS_KEYWORD
12149|loss of mother|HAS_KEYWORD
12149|1970s|HAS_KEYWORD
12149|texas|HAS_KEYWORD
12149|dream|HAS_KEYWORD
12149|rose garden|HAS_KEYWORD
12149|grave|HAS_KEYWORD
12149|ax|HAS_KEYWORD
12149|insanity|HAS_KEYWORD
12149|murder|HAS_KEYWORD
12149|mechanic|HAS_KEYWORD
12149|vision|HAS_KEYWORD
12149|serial killer|HAS_KEYWORD
12149|punishment|HAS_KEYWORD
12149|demon|HAS_KEYWORD
12149|fbi agent|HAS_KEYWORD
12149|gloves|HAS_KEYWORD
12149|religious fanatic|HAS_KEYWORD
12149|remorse|HAS_KEYWORD
12149|flashback|HAS_KEYWORD
12149|forced to kill|HAS_KEYWORD
304357|nazis|HAS_KEYWORD
304357|based on true story|HAS_KEYWORD
304357|art|HAS_KEYWORD
304357|stolen painting|HAS_KEYWORD
11184|free love|HAS_KEYWORD
11184|sex|HAS_KEYWORD
11184|sexuality|HAS_KEYWORD
11184|indiana|HAS_KEYWORD
11184|professor|HAS_KEYWORD
11184|research|HAS_KEYWORD
11184|interview|HAS_KEYWORD
11184|biography|HAS_KEYWORD
11184|marriage|HAS_KEYWORD
11184|criticism and blame|HAS_KEYWORD
11184|homosexuality|HAS_KEYWORD
11184|morality|HAS_KEYWORD
11184|student|HAS_KEYWORD
11184|taboo|HAS_KEYWORD
11184|teaching|HAS_KEYWORD
11184|indiana university|HAS_KEYWORD
11184|sexologist|HAS_KEYWORD
766|prophecy|HAS_KEYWORD
766|witch|HAS_KEYWORD
766|swordplay|HAS_KEYWORD
766|supermarket|HAS_KEYWORD
766|castle|HAS_KEYWORD
766|catapult|HAS_KEYWORD
766|chain saw|HAS_KEYWORD
766|time frame|HAS_KEYWORD
766|skeleton|HAS_KEYWORD
766|pit|HAS_KEYWORD
766|windmill|HAS_KEYWORD
766|incantation|HAS_KEYWORD
766|time travel|HAS_KEYWORD
766|undead|HAS_KEYWORD
766|knight|HAS_KEYWORD
766|zombie|HAS_KEYWORD
766|middle ages|HAS_KEYWORD
766|good and bad|HAS_KEYWORD
766|necronomicon|HAS_KEYWORD
766|doppelganger|HAS_KEYWORD
20009|male nudity|HAS_KEYWORD
20009|drug abuse|HAS_KEYWORD
20009|job interview|HAS_KEYWORD
20009|eavesdropping|HAS_KEYWORD
20009|fall|HAS_KEYWORD
20009|comedy|HAS_KEYWORD
20009|troll|HAS_KEYWORD
20009|cheating wife|HAS_KEYWORD
20009|backpack|HAS_KEYWORD
20009|sponge bath|HAS_KEYWORD
20009|repairman|HAS_KEYWORD
1587|brother brother relationship|HAS_KEYWORD
1587|mentally disabled|HAS_KEYWORD
1587|iowa|HAS_KEYWORD
1587|widow|HAS_KEYWORD
1587|dysfunctional family|HAS_KEYWORD
1587|independent film|HAS_KEYWORD
30973|miracle|HAS_KEYWORD
30973|jesus christ|HAS_KEYWORD
30973|last supper|HAS_KEYWORD
30973|bible|HAS_KEYWORD
30973|christian|HAS_KEYWORD
30973|god|HAS_KEYWORD
30973|sermon on the mount|HAS_KEYWORD
11109|england|HAS_KEYWORD
11109|mother role|HAS_KEYWORD
11109|women's prison|HAS_KEYWORD
11109|police|HAS_KEYWORD
11109|neighbor|HAS_KEYWORD
11109|pregnant|HAS_KEYWORD
11109|female protagonist|HAS_KEYWORD
11109|miscarriage|HAS_KEYWORD
11109|tailor|HAS_KEYWORD
11109|fingerprinting|HAS_KEYWORD
11109|unwanted pregnancy|HAS_KEYWORD
11109|1950s|HAS_KEYWORD
9027|sex|HAS_KEYWORD
9027|indian lead|HAS_KEYWORD
9027|dancing master|HAS_KEYWORD
9027|new love|HAS_KEYWORD
9027|porn actor|HAS_KEYWORD
9027|guru|HAS_KEYWORD
9027|wedding|HAS_KEYWORD
9027|sex comedy|HAS_KEYWORD
9027|woman director|HAS_KEYWORD
63020|immigration|HAS_KEYWORD
63020|independent film|HAS_KEYWORD
63020|woman director|HAS_KEYWORD
63020|political prisoner|HAS_KEYWORD
63020|cuban refugees|HAS_KEYWORD
86829|folk music|HAS_KEYWORD
86829|performance|HAS_KEYWORD
86829|aspiring singer|HAS_KEYWORD
86829|new york city|HAS_KEYWORD
86829|recording|HAS_KEYWORD
86829|merchant marine|HAS_KEYWORD
86829|1960s|HAS_KEYWORD
11065|sex|HAS_KEYWORD
11065|jealousy|HAS_KEYWORD
11065|girlfriend|HAS_KEYWORD
11065|high school|HAS_KEYWORD
11065|columbine|HAS_KEYWORD
11065|high school sports|HAS_KEYWORD
11065|friends|HAS_KEYWORD
11065|drug|HAS_KEYWORD
11065|xenophobia|HAS_KEYWORD
13888|island|HAS_KEYWORD
13888|marooned|HAS_KEYWORD
13888|pacific island|HAS_KEYWORD
13888|teenager|HAS_KEYWORD
13888|deserted island|HAS_KEYWORD
13888|tropical island|HAS_KEYWORD
42345|pennsylvania|HAS_KEYWORD
42345|miner|HAS_KEYWORD
42345|coal mining|HAS_KEYWORD
42345|coal mine|HAS_KEYWORD
42345|pennsylvania coal miner|HAS_KEYWORD
13994|infidelity|HAS_KEYWORD
13994|lovers|HAS_KEYWORD
13994|working class|HAS_KEYWORD
13994|new york city|HAS_KEYWORD
1590|beethoven|HAS_KEYWORD
1590|woman director|HAS_KEYWORD
62728|waitress|HAS_KEYWORD
62728|riot|HAS_KEYWORD
62728|gang war|HAS_KEYWORD
62728|nightmare|HAS_KEYWORD
62728|prayer|HAS_KEYWORD
62728|revenge|HAS_KEYWORD
62728|gang|HAS_KEYWORD
62728|brighton|HAS_KEYWORD
62728|violence|HAS_KEYWORD
62728|record|HAS_KEYWORD
11917|blood splatter|HAS_KEYWORD
11917|serial killer|HAS_KEYWORD
11917|pig mask|HAS_KEYWORD
11917|nazi|HAS_KEYWORD
11917|jigsaw|HAS_KEYWORD
11917|swastika tattoo|HAS_KEYWORD
45138|mobster|HAS_KEYWORD
80271|coming of age|HAS_KEYWORD
80271|mother daughter relationship|HAS_KEYWORD
80271|teen movie|HAS_KEYWORD
80271|teenager|HAS_KEYWORD
80271|based on film|HAS_KEYWORD
80271|working mom|HAS_KEYWORD
80271|woman director|HAS_KEYWORD
4657|small town|HAS_KEYWORD
4657|fishing|HAS_KEYWORD
4657|male friendship|HAS_KEYWORD
4657|australia|HAS_KEYWORD
4657|marriage crisis|HAS_KEYWORD
4657|marriage|HAS_KEYWORD
4657|friendship|HAS_KEYWORD
4657|murder|HAS_KEYWORD
4657|australian aborigine|HAS_KEYWORD
4657|aboriginal|HAS_KEYWORD
4657|aborigine|HAS_KEYWORD
14395|adultery|HAS_KEYWORD
14395|extramarital affair|HAS_KEYWORD
190847|mars|HAS_KEYWORD
190847|science fiction|HAS_KEYWORD
190847|zombie|HAS_KEYWORD
11056|loss of child|HAS_KEYWORD
11056|solar eclipse|HAS_KEYWORD
11056|haunted house|HAS_KEYWORD
11056|family|HAS_KEYWORD
11056|psychopathy|HAS_KEYWORD
62|moon|HAS_KEYWORD
62|jupiter|HAS_KEYWORD
62|artificial intelligence|HAS_KEYWORD
62|man vs machine|HAS_KEYWORD
62|technology|HAS_KEYWORD
62|super computer|HAS_KEYWORD
62|human being|HAS_KEYWORD
62|space travel|HAS_KEYWORD
62|space mission|HAS_KEYWORD
62|moon base|HAS_KEYWORD
62|astronaut|HAS_KEYWORD
62|evolution|HAS_KEYWORD
62|monolith|HAS_KEYWORD
62|space station|HAS_KEYWORD
601|farewell|HAS_KEYWORD
601|homesickness|HAS_KEYWORD
601|nasa|HAS_KEYWORD
601|extraterrestrial technology|HAS_KEYWORD
601|operation|HAS_KEYWORD
601|space marine|HAS_KEYWORD
601|loss of father|HAS_KEYWORD
601|hiding place|HAS_KEYWORD
601|riding a bicycle|HAS_KEYWORD
601|flying saucer|HAS_KEYWORD
601|prosecution|HAS_KEYWORD
601|halloween|HAS_KEYWORD
601|flowerpot|HAS_KEYWORD
601|finger|HAS_KEYWORD
601|single|HAS_KEYWORD
13067|infidelity|HAS_KEYWORD
13067|party|HAS_KEYWORD
13067|love|HAS_KEYWORD
13067|cancer|HAS_KEYWORD
13067|neighbor|HAS_KEYWORD
13067|writer|HAS_KEYWORD
13067|teenager|HAS_KEYWORD
13067|illness|HAS_KEYWORD
13067|flashback|HAS_KEYWORD
13067|actress|HAS_KEYWORD
25379|rain|HAS_KEYWORD
25379|butterfly|HAS_KEYWORD
25379|rainforest|HAS_KEYWORD
25379|woman director|HAS_KEYWORD
25379|insects|HAS_KEYWORD
25379|insectarium|HAS_KEYWORD
96399|duringcreditsstinger|HAS_KEYWORD
304410|deafness|HAS_KEYWORD
304410|music|HAS_KEYWORD
304410|coming of age|HAS_KEYWORD
304410|teenage girl|HAS_KEYWORD
304410|singing|HAS_KEYWORD
304410|family|HAS_KEYWORD
304410|sign language|HAS_KEYWORD
489|baseball|HAS_KEYWORD
489|boston|HAS_KEYWORD
489|professor|HAS_KEYWORD
489|m.i.t.|HAS_KEYWORD
489|harvard university|HAS_KEYWORD
489|ambition|HAS_KEYWORD
489|mathematics|HAS_KEYWORD
489|genius|HAS_KEYWORD
489|love|HAS_KEYWORD
489|friends|HAS_KEYWORD
489|janitor|HAS_KEYWORD
489|irish|HAS_KEYWORD
489|psychologist|HAS_KEYWORD
489|university|HAS_KEYWORD
489|courtroom|HAS_KEYWORD
489|flashback|HAS_KEYWORD
489|prodigy|HAS_KEYWORD
214|brain tumor|HAS_KEYWORD
214|nudity|HAS_KEYWORD
214|suffocation|HAS_KEYWORD
214|mutilation|HAS_KEYWORD
214|severed foot|HAS_KEYWORD
214|famous theme|HAS_KEYWORD
214|shot in the face|HAS_KEYWORD
10890|date|HAS_KEYWORD
10890|ex-girlfriend|HAS_KEYWORD
10890|u.s. army|HAS_KEYWORD
10890|military spoof|HAS_KEYWORD
1588|cheerleader|HAS_KEYWORD
1588|sport|HAS_KEYWORD
1588|high school|HAS_KEYWORD
1588|teenage girl|HAS_KEYWORD
1588|cheerleading|HAS_KEYWORD
1588|cheering crowd|HAS_KEYWORD
1588|duringcreditsstinger|HAS_KEYWORD
316727|dystopia|HAS_KEYWORD
316727|sequel|HAS_KEYWORD
316727|legalized murder|HAS_KEYWORD
10314|tv star|HAS_KEYWORD
10314|jeep|HAS_KEYWORD
10314|volleyball|HAS_KEYWORD
10314|misfit|HAS_KEYWORD
10314|teen angst|HAS_KEYWORD
10314|house party|HAS_KEYWORD
10314|teen movie|HAS_KEYWORD
10314|teenager|HAS_KEYWORD
10314|avant-garde|HAS_KEYWORD
10314|popularity|HAS_KEYWORD
10314|little people|HAS_KEYWORD
10314|high school student|HAS_KEYWORD
10314|young love|HAS_KEYWORD
10314|prom queen|HAS_KEYWORD
10314|pygmalion|HAS_KEYWORD
10314|clown makeup|HAS_KEYWORD
10314|performance art|HAS_KEYWORD
10314|beatboxing|HAS_KEYWORD
10314|self expression|HAS_KEYWORD
10314|tripping|HAS_KEYWORD
10314|pool cleaner|HAS_KEYWORD
663|ice|HAS_KEYWORD
663|victim|HAS_KEYWORD
663|pain|HAS_KEYWORD
663|games|HAS_KEYWORD
663|psychopath|HAS_KEYWORD
663|blood|HAS_KEYWORD
663|electric chair|HAS_KEYWORD
663|doctor|HAS_KEYWORD
663|torture|HAS_KEYWORD
663|violence|HAS_KEYWORD
663|police officer|HAS_KEYWORD
663|fbi agent|HAS_KEYWORD
663|female corpse|HAS_KEYWORD
11804|wheelchair|HAS_KEYWORD
11804|time|HAS_KEYWORD
11804|voice|HAS_KEYWORD
11804|inspector|HAS_KEYWORD
11804|supernatural|HAS_KEYWORD
11804|loss|HAS_KEYWORD
11804|remote control|HAS_KEYWORD
11804|lifting person in air|HAS_KEYWORD
11804|paranormal phenomena|HAS_KEYWORD
11804|death|HAS_KEYWORD
11804|waterfront|HAS_KEYWORD
11804|audio cassette|HAS_KEYWORD
11804|logbook|HAS_KEYWORD
11804|electronic voice phenomena|HAS_KEYWORD
11804|near miss|HAS_KEYWORD
11804|bedridden|HAS_KEYWORD
16781|spanking|HAS_KEYWORD
16781|based on play|HAS_KEYWORD
11873|bar|HAS_KEYWORD
11873|billard|HAS_KEYWORD
11873|talent|HAS_KEYWORD
11873|hustler|HAS_KEYWORD
11873|sport|HAS_KEYWORD
9289|world war ii|HAS_KEYWORD
9289|normandy|HAS_KEYWORD
9289|allied|HAS_KEYWORD
9289|widerstand|HAS_KEYWORD
9289|steel helmet|HAS_KEYWORD
9289|soldier|HAS_KEYWORD
10414|sports team|HAS_KEYWORD
10414|sport|HAS_KEYWORD
10414|ice hockey|HAS_KEYWORD
10414|hockey game|HAS_KEYWORD
10414|winning|HAS_KEYWORD
10414|feel-good ending|HAS_KEYWORD
10414|the big game|HAS_KEYWORD
1970|male nudity|HAS_KEYWORD
1970|nurse|HAS_KEYWORD
1970|japanese|HAS_KEYWORD
1970|house|HAS_KEYWORD
1970|remake|HAS_KEYWORD
1970|curse|HAS_KEYWORD
1970|old woman|HAS_KEYWORD
1970|catatonia|HAS_KEYWORD
1970|ghost child|HAS_KEYWORD
1970|remake of japanese film|HAS_KEYWORD
9614|loss of mother|HAS_KEYWORD
9614|loss of father|HAS_KEYWORD
9614|golf|HAS_KEYWORD
9614|sport|HAS_KEYWORD
9614|taxes|HAS_KEYWORD
8922|mass murder|HAS_KEYWORD
8922|song|HAS_KEYWORD
8922|brother|HAS_KEYWORD
8922|sister|HAS_KEYWORD
8922|aftercreditsstinger|HAS_KEYWORD
1648|jealousy|HAS_KEYWORD
1648|journey in the past|HAS_KEYWORD
1648|sigmund freud|HAS_KEYWORD
1648|time travel|HAS_KEYWORD
1648|heavy metal|HAS_KEYWORD
1648|socrates|HAS_KEYWORD
1648|billy the kid|HAS_KEYWORD
1648|school presentation|HAS_KEYWORD
1648|rhinoceros|HAS_KEYWORD
1648|phone booth|HAS_KEYWORD
1648|world peace|HAS_KEYWORD
1648|past|HAS_KEYWORD
1648|history|HAS_KEYWORD
1648|metal|HAS_KEYWORD
1648|best friend|HAS_KEYWORD
1648|napoleon bonaparte|HAS_KEYWORD
17917|pickpocket|HAS_KEYWORD
17917|musical|HAS_KEYWORD
17917|victorian england|HAS_KEYWORD
17917|orphan|HAS_KEYWORD
74534|hotel|HAS_KEYWORD
74534|based on novel|HAS_KEYWORD
74534|india|HAS_KEYWORD
74534|ensemble cast|HAS_KEYWORD
74534|elderly|HAS_KEYWORD
74534|jaipur india|HAS_KEYWORD
74534|personal growth|HAS_KEYWORD
74534|outsourcing|HAS_KEYWORD
19405|holiday|HAS_KEYWORD
19405|elementary school|HAS_KEYWORD
19405|friends|HAS_KEYWORD
19405|based on tv series|HAS_KEYWORD
19405|summer|HAS_KEYWORD
19405|classmates|HAS_KEYWORD
19405|recess|HAS_KEYWORD
9355|arena|HAS_KEYWORD
9355|sandstorm|HAS_KEYWORD
9355|dystopia|HAS_KEYWORD
9355|oasis|HAS_KEYWORD
9355|sequel|HAS_KEYWORD
9355|post nuclear|HAS_KEYWORD
9355|ozploitation|HAS_KEYWORD
10999|kidnapping|HAS_KEYWORD
10999|lone wolf|HAS_KEYWORD
10999|daughter|HAS_KEYWORD
10999|father|HAS_KEYWORD
10999|rescue mission|HAS_KEYWORD
321258|suicide|HAS_KEYWORD
321258|england|HAS_KEYWORD
321258|fire|HAS_KEYWORD
321258|country house|HAS_KEYWORD
321258|shower|HAS_KEYWORD
321258|nanny|HAS_KEYWORD
321258|mask|HAS_KEYWORD
321258|boy|HAS_KEYWORD
321258|murder|HAS_KEYWORD
321258|mansion|HAS_KEYWORD
321258|violence|HAS_KEYWORD
321258|doll|HAS_KEYWORD
321258|burn victim|HAS_KEYWORD
321258|secret passageway|HAS_KEYWORD
321258|broken mirror|HAS_KEYWORD
321258|loss of a child|HAS_KEYWORD
44040|claustrophobia|HAS_KEYWORD
44040|trapped in an elevator|HAS_KEYWORD
10426|guard|HAS_KEYWORD
10426|shopping mall|HAS_KEYWORD
10426|thief|HAS_KEYWORD
10426|drug|HAS_KEYWORD
280092|sequel|HAS_KEYWORD
13938|martial arts|HAS_KEYWORD
13938|pizzeria|HAS_KEYWORD
13938|limousine|HAS_KEYWORD
13938|music|HAS_KEYWORD
10163|dream|HAS_KEYWORD
10163|chimp|HAS_KEYWORD
10163|manipulation|HAS_KEYWORD
10163|botanist|HAS_KEYWORD
10163|virtual reality|HAS_KEYWORD
10163|lemonade|HAS_KEYWORD
10163|intelligent|HAS_KEYWORD
12182|concert|HAS_KEYWORD
12182|teenager|HAS_KEYWORD
12182|one night|HAS_KEYWORD
12182|based on young adult novel|HAS_KEYWORD
12182|secret location|HAS_KEYWORD
1832|angel|HAS_KEYWORD
1832|wisconsin|HAS_KEYWORD
1832|church service|HAS_KEYWORD
1832|church|HAS_KEYWORD
1832|aftercreditsstinger|HAS_KEYWORD
1832|duringcreditsstinger|HAS_KEYWORD
9034|tattoo|HAS_KEYWORD
9034|rock star|HAS_KEYWORD
9034|groupie|HAS_KEYWORD
9034|past|HAS_KEYWORD
9034|family|HAS_KEYWORD
15301|nazis|HAS_KEYWORD
15301|anthology|HAS_KEYWORD
15301|remake|HAS_KEYWORD
15301|twilight zone|HAS_KEYWORD
10135|new love|HAS_KEYWORD
10135|protection money|HAS_KEYWORD
10135|nightclub|HAS_KEYWORD
10135|rausschmeißer|HAS_KEYWORD
10135|revenge|HAS_KEYWORD
10135|hoodlum|HAS_KEYWORD
10135|brawl|HAS_KEYWORD
26352|fbi|HAS_KEYWORD
26352|drug crime|HAS_KEYWORD
26352|violence|HAS_KEYWORD
26352|drug|HAS_KEYWORD
26352|private detective|HAS_KEYWORD
26352|blast|HAS_KEYWORD
20616|competition|HAS_KEYWORD
20616|coma|HAS_KEYWORD
20616|infidelity|HAS_KEYWORD
20616|obsession|HAS_KEYWORD
20616|bathing|HAS_KEYWORD
20616|high school|HAS_KEYWORD
20616|femme fatale|HAS_KEYWORD
20616|athlete|HAS_KEYWORD
20616|hospital|HAS_KEYWORD
20616|swimmer|HAS_KEYWORD
20616|swimming|HAS_KEYWORD
20616|troubled teen|HAS_KEYWORD
9794|salesclerk|HAS_KEYWORD
9794|midlife crisis|HAS_KEYWORD
9794|prenzlauer berg|HAS_KEYWORD
9794|vulgar|HAS_KEYWORD
9794|slacker|HAS_KEYWORD
9794|business consultant|HAS_KEYWORD
15037|alcohol|HAS_KEYWORD
15037|regret|HAS_KEYWORD
15037|homophobia|HAS_KEYWORD
15037|radio|HAS_KEYWORD
15037|cheerleader|HAS_KEYWORD
15037|love letter|HAS_KEYWORD
15037|college|HAS_KEYWORD
15037|graduation|HAS_KEYWORD
15037|groupie|HAS_KEYWORD
15037|costume|HAS_KEYWORD
15037|nerd|HAS_KEYWORD
15037|high school|HAS_KEYWORD
15037|party|HAS_KEYWORD
15037|friends|HAS_KEYWORD
15037|dating|HAS_KEYWORD
15037|break-up|HAS_KEYWORD
15037|rock band|HAS_KEYWORD
15037|pop music|HAS_KEYWORD
15037|american football player|HAS_KEYWORD
15037|infatuation|HAS_KEYWORD
15037|washed up star|HAS_KEYWORD
15037|unlikely friendship|HAS_KEYWORD
15037|social outcast|HAS_KEYWORD
15037|woman director|HAS_KEYWORD
15037|jocks|HAS_KEYWORD
15037|having fun|HAS_KEYWORD
15037|revenge plot|HAS_KEYWORD
227|street gang|HAS_KEYWORD
227|children's home|HAS_KEYWORD
227|coming of age|HAS_KEYWORD
227|gang|HAS_KEYWORD
227|juvenile delinquent|HAS_KEYWORD
227|based on young adult novel|HAS_KEYWORD
294272|feral child|HAS_KEYWORD
294272|remake|HAS_KEYWORD
294272|dragon|HAS_KEYWORD
294272|orphan|HAS_KEYWORD
294272|1980s|HAS_KEYWORD
294272|live action and animation|HAS_KEYWORD
11336|coma|HAS_KEYWORD
11336|sheriff|HAS_KEYWORD
11336|based on novel|HAS_KEYWORD
11336|sacrifice|HAS_KEYWORD
11336|suspense|HAS_KEYWORD
11336|psychopathic killer|HAS_KEYWORD
11336|premonition|HAS_KEYWORD
11336|independent film|HAS_KEYWORD
11336|vision|HAS_KEYWORD
11336|doctor|HAS_KEYWORD
11336|car accident|HAS_KEYWORD
11336|series of murders|HAS_KEYWORD
11336|psychic|HAS_KEYWORD
11336|dark hero|HAS_KEYWORD
11336|gothic|HAS_KEYWORD
11336|madness|HAS_KEYWORD
11336|flashback|HAS_KEYWORD
283445|haunted house|HAS_KEYWORD
283445|sequel|HAS_KEYWORD
283445|twins|HAS_KEYWORD
88036|soong sisters|HAS_KEYWORD
88036|duringcreditsstinger|HAS_KEYWORD
10984|mobbing|HAS_KEYWORD
10984|success|HAS_KEYWORD
10984|violence against women|HAS_KEYWORD
10984|revenge|HAS_KEYWORD
10984|serial killer|HAS_KEYWORD
10984|valentine's day|HAS_KEYWORD
22824|brother sister relationship|HAS_KEYWORD
22824|wheelchair|HAS_KEYWORD
22824|hypnosis|HAS_KEYWORD
22824|investigation|HAS_KEYWORD
22824|cover-up|HAS_KEYWORD
22824|ufo|HAS_KEYWORD
22824|alaska|HAS_KEYWORD
22824|disappearance|HAS_KEYWORD
22824|hospital|HAS_KEYWORD
22824|alien abduction|HAS_KEYWORD
22824|patient|HAS_KEYWORD
